type,source,status,age_rating,year,episodes,mal_score,mal_scored_by,anilist_score,score_gap_mal_anilist,num_platforms,Action,Adventure,Avant Garde,Boys Love,Comedy,Drama,Fantasy,Girls Love,Gourmet,Horror,Josei,Kids,Mystery,Romance,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Sports,Supernatural,Suspense
TV,original,finished_airing,pg,2012.0,52,6.49,4481,5.9,-0.59,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg,2000.0,25,6.78,9952,6.4,-0.38,3,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,2012.0,13,7.77,25882,7.6,-0.17,3,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,,finished_airing,g,2012.0,9,5.46,213,3.9,-1.56,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,novel,finished_airing,g,2012.0,1,6.34,2504,6.1,-0.24,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg,2012.0,38,6.06,9211,5.7,-0.36,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
MOVIE,game,finished_airing,r,2012.0,1,6.25,5101,5.5,-0.75,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,game,finished_airing,g,2012.0,51,7.33,40551,7.2,-0.13,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MOVIE,manga,finished_airing,pg_13,2013.0,1,7.29,125674,7.2,-0.09,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,,finished_airing,,1964.0,65,6.61,375,5.6,-1.01,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,r+,2012.0,12,7.88,112333,7.6,-0.28,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,13,7.29,59890,7.0,-0.29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MOVIE,book,finished_airing,r,2012.0,1,7.27,13142,6.8,-0.47,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,2012.0,13,7.44,9148,6.9,-0.54,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,pg,1980.0,1,5.17,162,4.0,-1.17,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r+,2012.0,12,6.49,103985,6.0,-0.49,1,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,g,,1,5.27,280,4.6,-0.67,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,4_koma_manga,finished_airing,pg_13,2012.0,13,6.79,17911,6.4,-0.39,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,original,finished_airing,r+,2014.0,1,7.3,47487,7.0,-0.3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r+,,1,2.02,17145,1.7,-0.32,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,2,5.55,315,4.9,-0.65,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,11,7.2,13503,6.9,-0.3,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
MOVIE,,finished_airing,g,2003.0,1,4.96,258,3.9,-1.06,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,38,5.84,192,4.7,-1.14,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,pg_13,2012.0,1,5.09,714,,,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
MOVIE,original,finished_airing,r+,2005.0,1,5.19,1205,4.7,-0.49,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,13,7.66,117031,7.4,-0.26,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,original,finished_airing,pg_13,1999.0,56,6.48,159,5.6,-0.88,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,11,7.26,34503,6.9,-0.36,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
TV,visual_novel,finished_airing,pg_13,2012.0,22,7.31,78178,7.0,-0.31,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,r,2012.0,22,8.32,836110,8.1,-0.22,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
MOVIE,original,finished_airing,pg_13,2012.0,1,6.32,4269,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,visual_novel,finished_airing,pg_13,2012.0,26,7.48,113328,7.2,-0.28,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2013.0,13,6.88,275560,6.5,-0.38,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,2012.0,12,7.4,211755,7.1,-0.3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2012.0,1,7.69,228219,7.4,-0.29,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,,finished_airing,pg,2006.0,77,6.79,2469,6.0,-0.79,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r+,2007.0,1,7.56,36751,7.2,-0.36,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,g,,1,6.6,1005,6.3,-0.3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2012.0,24,8.04,749822,7.8,-0.24,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,1987.0,23,6.83,350,5.6,-1.23,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,game,finished_airing,pg,2012.0,1,6.45,4478,6.0,-0.45,0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2009.0,14,5.4,160,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2010.0,12,5.64,128,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2012.0,1,5.7,130,,,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2012.0,1,5.63,147,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,light_novel,finished_airing,r,2013.0,1,6.18,12188,5.7,-0.48,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
MOVIE,,finished_airing,g,2012.0,1,6.19,621,5.3,-0.89,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2011.0,1,5.21,2390,4.7,-0.51,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2013.0,13,5.83,15240,5.6,-0.23,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,24,7.88,271242,7.6,-0.28,3,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
TV,game,finished_airing,pg,2012.0,24,6.5,45582,6.2,-0.3,0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,12,7.55,164539,7.4,-0.15,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2013.0,1,7.84,37702,7.7,-0.14,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,1987.0,1,6.21,520,5.7,-0.51,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,light_novel,finished_airing,r+,2012.0,12,6.41,144983,6.0,-0.41,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,1961.0,312,6.09,201,4.5,-1.59,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,1962.0,312,5.96,201,4.7,-1.26,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,13,7.45,656686,7.2,-0.25,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TV,other,finished_airing,pg_13,2012.0,12,6.32,14408,5.9,-0.42,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
MOVIE,manga,finished_airing,g,1999.0,1,5.92,295,5.2,-0.72,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
MOVIE,,finished_airing,g,1989.0,1,5.9,272,5.0,-0.9,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,game,finished_airing,pg_13,2012.0,1,7.26,5117,6.7,-0.56,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TV,4_koma_manga,finished_airing,pg_13,2012.0,26,6.21,10418,5.6,-0.61,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
TV,original,finished_airing,r+,2013.0,12,6.44,28152,6.0,-0.44,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,13,7.38,375419,7.1,-0.28,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
MOVIE,novel,finished_airing,pg_13,2012.0,1,6.87,40808,6.5,-0.37,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TV,game,finished_airing,pg,2012.0,37,6.79,2032,6.1,-0.69,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,2012.0,12,7.26,518477,6.8,-0.46,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
MOVIE,original,finished_airing,pg_13,2013.0,1,5.8,6830,5.4,-0.4,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2013.0,1,7.79,181116,7.6,-0.19,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r,2013.0,1,7.87,143916,7.7,-0.17,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
